,id,name,pc_00,pc_01,pc_02,pc_03,pc_04,pc_05,pc_06,pc_07,pc_08,pc_09,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34,pc_35,pc_36,pc_37,pc_38,pc_39,pc_40,pc_41,pc_42,pc_43,pc_44,pc_45,pc_46,pc_47,pc_48,pc_49,pc_50,pc_51,pc_52,pc_53,pc_54,pc_55,pc_56,pc_57,pc_58,pc_59,pc_60,pc_61,pc_62,pc_63,pc_64,pc_65,pc_66,pc_67,pc_68
200,200,moving furniture,-0.031954743,-0.034895465,-0.0022822765,-0.07797516,0.04750376,0.0636693,-0.002364682,0.0022214176,0.027115239,0.05613146,-0.010406799,0.063012816,0.055668965,0.09386195,-0.057069648,-0.023367623,0.058276884,-0.015169974,0.0007573464,0.08300604,-0.07894312,0.027119925,-0.012767361,-0.0028765425,-0.04144309,-0.057577886,-0.10344085,0.00046227127,0.009976126,0.055330493,-0.030643923,0.062018394,-0.08397487,0.0025982703,-0.07602261,0.044778362,-0.0041146073,0.021705057,-0.081183806,-0.08338724,-0.0507138,-0.024547894,-0.0072032176,0.03806058,0.07360481,0.01355101,0.0016692118,0.003140092,0.014018822,-0.023932036,-0.020914877,0.01627285,0.001978311,-0.044863183,0.028547049,-0.064856365,0.10921817,0.08074649,-0.03458502,0.03914298,-0.07176183,-0.012377415,0.02846077,-0.021874191,0.037802268,-0.032706235,-0.043871816,0.008230593,-0.025058193
201,201,mowing lawn,0.07143814,0.12039291,0.010824508,0.0031954541,0.09970217,-0.0033263275,0.0030653798,-0.00073773036,0.004439155,-0.03102274,-0.050945938,0.0072336956,0.086198844,0.026299931,-0.078230694,0.04865684,0.06014606,-0.0438344,0.020061761,0.028767467,-0.033344787,0.035895817,0.14286548,-0.02299264,-0.080059275,0.085139826,0.0391648,0.04467556,-0.02119575,0.0705318,-0.08814643,0.05391226,-0.04767211,0.06807286,-0.050083574,-0.022248544,0.042628687,-0.08520129,0.012934767,-0.0010146052,-0.087052085,-0.022463834,-0.010290473,-0.001089845,0.03898036,-0.09897608,0.05992199,-0.016384272,-0.02913225,-0.00015052594,-0.03024839,0.018814394,-0.037816294,-0.09307676,-0.06873699,-0.064144865,0.041435216,-0.031904846,-0.1167357,-0.016181218,-0.036690265,0.044814236,0.055223517,-0.012440275,0.064765066,-0.014404197,0.02323515,0.02798552,0.06426608
202,202,news anchoring,-0.021220857,-0.07024244,0.006636801,-0.061949745,-0.021898745,-0.008689015,0.08097672,-0.016068723,0.10935237,0.046197698,-0.012758025,0.08907142,-0.061741482,0.047380157,0.036497213,0.0035244296,-0.07083659,-0.016061638,-0.07495738,-0.015955333,0.049905345,0.0035620406,0.032254282,-0.07084478,-0.015753606,-0.015084671,0.030687857,-0.07055957,0.025906354,-0.03390714,0.015480433,0.007698372,0.02959892,0.1011936,0.0013595829,-0.007730121,-0.021568969,0.07690318,-0.0093013,0.017764224,-0.00966289,0.02557481,0.009355293,-0.012149554,-0.00067419466,0.027021559,0.03835325,-0.027659046,0.0153994765,-0.06364738,0.013655471,0.0019584778,-0.01220862,-0.004412057,0.03138621,-0.02099562,0.029482046,0.08285138,-0.044346027,0.046318777,0.049138222,0.018930852,-0.0042065615,0.06886184,-0.052662734,0.028979952,-0.0036153793,0.11328734,-0.042646967
203,203,opening bottle,-0.077989556,0.058855608,0.017878015,-0.0043030535,0.06017278,0.024109654,0.09495453,-0.09102414,0.020883908,-0.026593626,-0.038318384,-0.029663086,0.029521193,0.0350149,0.042715017,-0.03603803,-0.028800886,-0.04268152,-0.0422814,-0.033289507,-0.0077566523,0.04907586,0.06998605,-0.018134013,0.034497064,-0.030393321,-0.08214941,-0.03043859,-0.16596773,0.05432037,-0.009790677,-0.032840006,0.035603385,-0.059872285,0.11897771,-0.030206736,-0.013488407,0.034055345,0.0052197743,0.03270107,-0.07606404,-0.092373624,-0.07602402,0.007572155,0.02510178,-0.039823227,-0.017403979,0.0011886992,-0.08297463,0.031983957,-0.0076052276,-0.03005485,-0.017951872,0.03712978,0.031230874,-0.08095279,0.079740226,-0.039080955,-0.038748402,0.049161546,0.0026037032,-0.043524697,-0.049290907,-0.019365292,-0.033145204,0.07747286,0.024988659,-0.014397132,-0.09675025
204,204,opening present,-0.06975941,0.063212655,-0.092051014,0.03330358,0.039054863,-0.024647485,0.02131433,0.026326595,0.0057734717,-0.049502946,0.06745973,0.011738197,0.018370971,0.041967828,-0.039039914,-0.0066522183,0.023018386,-0.024925336,-0.09109511,0.043868124,0.041491,0.04730054,0.021866132,-0.047049657,-0.049097713,-0.07571821,-0.0880608,0.09170732,0.012746904,0.05899682,-0.0032002237,-0.02842891,-0.08200683,0.0030317523,-0.011462417,-0.039125882,0.022268869,-0.011002144,0.06340934,-0.0003193766,-0.012886167,-0.0048673707,0.0067407936,0.038853332,0.05200146,0.0020946683,-0.1428818,0.005304495,0.0084856115,-0.026337618,0.07632983,0.011296535,0.08005217,-0.048493616,0.015301662,0.034160465,0.039309707,-0.07450508,0.054837342,-0.014437517,0.055886894,0.033595644,-0.120513335,-0.048291165,-0.018406242,-0.041233175,-0.068975426,0.08063994,0.009895633
205,205,paragliding,-0.016320376,0.086030364,0.029635549,-0.014380712,-0.010755258,0.02102629,0.036683276,0.026772467,0.06277353,-0.029337963,0.12141974,0.039678127,-0.012602748,0.00061074283,0.06432972,-0.0019425862,0.07017717,-0.023215936,-0.008704549,-0.05654975,-0.0064824466,-0.06398182,-0.041039437,0.016004138,-0.014193049,-0.043533266,-0.04280688,-0.020720875,0.048662428,0.10373292,0.13291433,-0.02528133,0.04926006,-0.052371003,-0.103510655,0.09310918,-0.052818567,0.08983955,-0.037718862,-0.012597144,-0.03974502,0.061412208,-0.013836613,0.00017105788,0.10917257,0.025995012,0.031471133,-0.03434331,-0.011717511,-0.05564791,-0.019828986,-0.028429087,0.061597884,-0.0638666,-0.00405523,0.034852967,-0.061704814,-0.0053803255,0.029102642,-0.04746624,-0.011780147,-0.029741224,0.01363619,0.0054328158,0.05091424,0.00065052556,-0.010979952,0.05422037,-0.015923746
206,206,parasailing,-0.01818641,0.11074212,0.06623045,-0.04559962,-0.0068449182,0.027679153,-0.017977694,0.010940764,0.016456548,0.074503414,0.1405179,0.08170231,0.026041383,-0.07532712,0.00035858806,0.061852615,0.042087443,0.049675666,-0.058081783,-0.065517694,0.010823671,0.04513774,0.009537939,0.037101205,-0.025701407,-0.06905591,-0.044713188,0.04148048,0.027070021,0.057540417,0.019542495,0.0459145,0.101515375,-0.0863317,0.07219867,0.091173984,-0.04936109,0.09923076,0.042564288,-0.065072,-0.026832346,0.006410257,-0.018737141,-0.079248376,-0.06298057,0.031727687,0.0055550095,0.009043409,0.07954638,-0.02053183,0.001587542,-0.09340813,0.026073107,0.03196896,0.05167491,0.025221976,0.0050444007,0.00364686,-0.029435009,-0.003621879,-0.062361047,-0.02367222,0.023510441,0.07215449,-0.018169073,-0.07254175,-0.025583243,0.031469062,-0.011504266
207,207,parkour,0.01906461,-0.0022890088,-0.013988888,-0.05812854,-0.04727557,-0.027333407,0.07816858,0.018681522,-0.009992492,-0.05318722,-0.051095024,0.021623157,-0.085150644,0.02244077,-0.053351104,0.051570624,0.08732304,-0.0014379304,0.0249077,0.017860278,-0.04909806,0.0981004,0.03238389,-0.004040334,-0.016794715,-0.03193711,0.00062366016,-0.009303954,-0.041332703,0.07262614,0.0013361573,-0.016141037,-0.01101905,-0.06441604,0.011378737,0.020583501,-0.00069399667,-0.054797515,-0.0494076,-0.01822497,0.013998486,0.047143247,-0.016231496,0.045331057,0.012572021,-0.047906384,0.07253709,0.041867156,0.02870582,-0.06898328,0.009510119,-0.020496638,0.018989721,0.050754856,0.059999514,-0.052125216,-0.00040440913,0.0456547,-0.053545482,-0.062251136,0.019688249,0.102728516,0.07903038,-0.04243244,0.028852878,0.058211762,0.03665458,-0.052356295,-0.016178217
208,208,passing American football (in game),-0.050428685,0.112433515,-0.06887122,0.018745989,-0.09735112,0.04396584,-0.0021567065,0.048983183,0.07962901,0.04453992,0.014681003,-0.07959116,0.019167697,0.003762418,0.1484495,-0.0067849085,0.029766707,0.07946847,0.0021261766,-0.0077067777,0.018436268,-0.07252933,0.007954211,-0.008149221,0.0140112415,-0.0663612,0.07052812,0.101023,0.021104066,-0.008483841,-0.0029405793,0.016456906,-0.040203504,0.005957649,-0.05230259,0.0071349745,0.08706489,-0.045574903,-0.025866738,0.012067961,0.046768066,-0.009856183,-0.04039909,-0.05870978,-0.03405591,-0.030751606,0.05260703,0.15018499,-0.004333975,-0.036537923,-0.012083536,0.030554667,-0.021794077,-0.010461897,0.006980665,0.004345286,-0.040574204,0.033779625,0.079161294,-0.13004446,-0.011310102,-0.065650865,0.02223044,-0.04930335,0.03338136,-0.024690794,-0.071296096,0.005916983,-0.037142195
209,209,passing American football (not in game),-0.036236744,0.087071806,0.026469005,0.07792234,0.01564221,0.11031631,0.11427794,0.101975046,-0.0041410527,-0.016207008,-0.0082854675,-0.040289752,0.080172196,-0.015976707,-0.0049243793,-0.019190047,0.063233584,0.0030430108,-0.026623735,0.015306955,-0.015067965,0.012420379,0.02002926,-0.031817913,-0.007203169,0.04780043,-0.0032368302,-0.007951765,0.065368816,0.064024575,0.08055438,-0.083377376,-0.040132135,-0.0002991408,-0.0684593,-0.026742574,0.049907073,-0.10118558,0.066567115,-0.043053992,-0.036303192,-0.0003041681,-0.010824028,-0.031539496,-0.0529926,-0.05696349,-0.11289608,0.080118075,-0.030357724,0.018413432,-0.028141025,0.109585784,0.034057315,0.0038834428,0.08179414,-0.118004814,-0.05267545,0.022983182,-0.033268213,0.050638784,-0.014474677,-0.14418098,0.1041288,0.03800279,-0.1346691,0.072397105,-0.034346867,0.046937756,-0.030843299
210,210,peeling apples,-0.059440427,-0.016608834,0.1026386,0.0642531,-0.031101642,-0.034638036,-0.0093381815,0.0035910332,-0.0023768798,0.03894409,-0.01575379,-0.05419415,0.037957188,-0.025783103,0.020834606,-0.0020215765,-0.004769461,0.04114692,-0.025258966,0.08210335,0.058557667,-0.10986079,0.019101545,0.02298643,-0.038040645,-0.003554269,-0.052805036,0.020832235,0.021824265,0.11796869,0.012345617,0.017295334,0.0013917987,-0.010551344,-0.01627433,-0.07705096,0.021495441,0.046111647,0.02258131,0.046240397,-0.024645159,-0.026035056,0.012106461,0.010302873,-0.018543513,-0.11577099,-0.02325938,-0.04915637,0.045493305,-0.102159366,-0.04702223,0.023825765,0.026659325,-0.0082912,0.024349526,0.06436068,0.031793132,0.002939709,-0.011671565,0.082786754,0.050375264,0.032184195,-0.02427569,-0.04501187,0.035442308,0.01713912,0.035927508,-0.019787244,-0.02454588
211,211,peeling potatoes,0.012403186,0.032361582,-0.003393039,0.012667148,-0.0020712882,-0.06893454,0.010221266,-0.06927961,-0.014412072,0.053071067,-0.015615954,-0.058208145,0.003860722,-0.032770354,0.08247975,0.07983413,0.042035185,0.040617757,-0.022108534,0.029201226,0.080238715,-0.10748613,-0.007300948,0.050155714,0.008707914,0.06378572,-0.033397026,0.043292187,-0.08025274,0.02567044,0.06675025,0.022735147,0.051395748,0.052893415,0.0047785314,-0.04601547,0.029448252,0.058172222,-0.015006922,0.112978876,0.020356419,0.026775997,0.025842238,0.04932807,-0.06601362,-0.076757,-0.0509348,-0.06042173,0.01589611,0.03915315,-0.0842789,-0.03352406,0.09008372,-0.006444916,-0.05956637,-0.057297237,0.04584214,0.02304885,0.00306773,-0.023415154,0.05330295,0.0072260424,0.02878265,-0.039813787,-0.005532256,0.05861423,0.042024057,0.01922977,0.053245466
212,212,petting animal (not cat),-0.108214445,-0.00902355,-0.085642904,-0.09932997,0.044419724,0.016721813,-0.06748278,-0.052239113,0.0027789534,-0.009944126,0.02820593,0.041275963,-0.016062202,0.015590564,-0.052862614,0.03945898,0.07078839,-0.009598834,-0.07212308,0.0065834057,-0.020810846,-0.076359615,0.067396715,-0.025629014,0.04078304,-0.0695049,-0.063624635,-0.0028620132,-0.040076483,0.015228472,0.03677547,-0.10150847,-0.016374528,0.03428778,0.070318915,-0.042629693,0.053097937,0.0066327974,0.015727296,-0.08297326,0.056444034,0.04657186,-0.019352466,-0.068889044,-0.044459686,-0.049224496,-0.006065837,0.0318769,-0.068937786,0.050678324,-0.12061305,-0.06879337,-0.065434515,-0.084149696,-0.0030032797,-0.02195408,0.051240757,0.019486858,0.051237013,0.025126891,0.08279283,0.065031484,-0.044039883,0.015347463,0.042228036,-0.056403276,0.06982301,-0.08070311,0.10254634
213,213,petting cat,-0.013868582,0.035855167,-0.011141517,-0.03261161,0.0780537,0.0077074203,0.048907865,-0.02690242,-0.024909424,-0.044780035,-0.024736544,0.08030853,-0.00027648907,-0.020167103,-0.0022321283,-0.0085455105,-0.031072669,-0.0026362166,-0.0729575,-0.05775385,0.014074821,-0.012077194,-0.021682555,-0.0021278355,-0.05626687,-0.032523043,-0.021098072,0.08982144,0.0074471254,-0.029846665,0.061918344,0.022634197,-0.011129146,0.05114101,0.040222686,-0.101102576,0.014943635,-0.014830982,-0.033786483,-0.07414643,0.018984634,-0.03375541,-0.051158864,0.013658488,-0.0952354,0.009348094,-0.020758618,0.08069758,-0.039513815,0.06849137,-0.019557053,-0.027336434,0.03692212,-0.048588816,0.10421547,0.016150566,-0.013326344,0.03635761,-0.0054045552,0.05462398,0.06881845,0.047641087,0.028070726,0.03181172,-0.08572373,-0.07274649,0.10668324,-0.073021114,0.058141366
214,214,picking fruit,-0.06058174,0.006299494,-0.034602348,0.029779702,0.019286571,0.010003345,-0.052392337,0.07740324,0.04887915,0.013545671,-0.0043745,-0.00775862,-0.035262898,-0.035004545,0.0040157703,0.043493133,0.036584266,0.015470546,0.04716383,0.06565033,0.022948898,-0.035434343,0.038706608,-0.082181536,-0.06169057,0.07170117,-0.00768941,-0.018122979,0.030845115,0.11314601,0.08866945,0.05357248,-0.034417257,0.044199593,0.07808832,-0.014740758,-0.030145777,-0.04765757,-0.003357445,-0.04405224,0.05681806,-0.07970391,0.081237435,-0.018191732,-0.03663484,0.010909885,-0.06411023,-0.12719977,-0.005465856,0.020819616,0.03745179,-0.06326944,-0.009572166,-0.04201899,-0.043964133,-0.011434613,0.008535106,0.010588815,0.009569241,-0.073268615,0.018080296,0.06402641,0.051486947,0.022035087,0.035784766,0.04834327,0.050881717,-0.05996292,-0.08641279
215,215,planting trees,0.011723254,-0.054050826,-0.03932884,0.0035034504,-0.0060264072,-0.050136376,-0.05478101,0.039252218,0.08116303,-0.028908642,-0.021333404,-0.05049386,-0.06247997,-0.06180632,0.0012693454,0.05401695,0.0053535895,-0.04011634,0.016696308,0.015826277,-0.04672667,0.002324026,0.025150528,-0.02542784,-0.018852593,0.055815145,-0.018656926,-0.05382102,-0.04282412,0.044419017,0.067139156,-0.021836346,0.0045570876,0.012326609,0.004523224,0.05178538,0.06627871,0.002413881,0.07122863,0.05117371,-0.0019134323,0.05904456,-0.09652952,-0.085199416,-0.023134554,0.062743336,0.009693118,-0.1466171,0.00433442,-0.056747682,0.044393323,-0.00014016591,-0.030977745,-0.06149385,0.020039251,-0.03907205,-0.017056933,-0.023660362,0.06309904,0.053017672,0.017234372,-0.06824884,-0.08220127,0.05096127,0.0317747,0.004689345,0.005732786,0.06179864,0.06288713
216,216,plastering,-0.07418838,-0.03361356,0.029384531,-0.034403723,0.009160042,0.036200352,-0.058209185,-0.040238224,0.04981137,0.05533998,-0.02347217,0.02082457,0.012231837,0.04817935,-0.08711041,0.032869104,0.06882383,-0.047980446,0.01115654,0.014033084,0.07668339,-0.059855163,-0.10361491,0.0024156906,0.03682324,-0.04658646,-0.078921705,-0.032741908,0.04800023,-0.017398706,-4.1777268e-05,0.0025215521,-0.036299597,0.028798837,0.019758198,0.023235511,-0.013188403,0.02846352,-0.05504188,0.01821094,0.037090812,-0.109382056,0.0024047513,0.08288027,-0.002243571,-0.018940665,0.03833375,-0.025854087,0.10735595,0.01629991,0.05964394,0.029796287,-0.022946443,0.005442224,0.065836065,0.07935517,-0.020789355,0.00025277026,0.021647569,0.036843993,-0.015882315,-0.13246527,0.0046379045,-0.051979486,0.028847337,0.10306032,-0.011250429,-0.011746913,-0.035959028
217,217,playing accordion,-0.03065598,-0.008472058,0.008738175,-0.010714425,-0.001343754,0.046182804,-0.016922686,-0.016883137,-0.0062736752,0.044816796,0.052099112,-0.02223092,0.07733036,-0.041553736,-0.007812698,-0.0061339815,-0.010521509,0.09107019,-0.0070601217,0.10918887,-0.011955092,0.09023534,0.037403777,0.023871642,0.015290599,-0.016613211,0.0151821,-0.08387141,-0.0070842355,0.12931941,0.023981377,-0.056238644,-0.13268152,-0.044452246,-0.022047129,-0.015613342,-0.007822881,0.014519466,0.028185941,-0.0041196756,-0.053071864,-0.07427363,-0.008917615,-0.01753098,0.059741084,0.014866848,0.013840135,0.057489283,-0.016940758,0.00798858,0.049618803,-0.091720805,-0.031693324,-0.038034957,0.04370617,0.014479341,0.107277125,0.062561765,-0.038552467,0.056104217,-0.0093527865,0.03833683,-0.054732323,-0.027919069,-0.013230944,0.099624574,-0.042465914,-0.0008403342,-0.036061537
218,218,playing badminton,-0.058244504,0.0632912,-0.06326704,0.01739292,0.037195746,0.00066075777,0.0207849,0.031952288,0.012862453,0.011269395,-0.06945967,-0.01932795,-0.021451745,-0.02728084,-0.044588767,-0.009295224,0.026750423,0.010392658,-0.06658986,-0.02130702,0.028639056,0.07796739,0.030714795,-0.073040634,-0.084711745,0.15358596,0.010552045,-0.021539722,0.014697719,-0.07138444,-0.060300965,-0.050291263,0.07223899,-0.057138734,-0.065151095,0.044873297,-0.005306714,0.020744542,0.012041321,0.030602314,0.08122719,0.013759436,-0.03136794,0.001300728,0.03256221,0.034695886,-0.014352522,-0.00022192858,0.020453783,-0.02366615,0.009936828,0.026753023,0.015708465,-0.06699326,0.0440446,0.056444675,0.086363845,-0.065647826,0.10562542,-0.07523711,0.026069157,0.02190793,0.042659186,0.098819375,0.10251608,-0.03463598,-0.010293506,-0.09443234,-0.074437544
219,219,playing bagpipes,-0.09444204,0.09242987,-0.00049564545,0.008788764,-0.054825354,-0.02474381,0.056057997,0.0021487218,0.087623656,-0.006161555,0.07341924,-0.04944351,0.011227458,0.0013045052,0.06489797,-0.05423568,-0.10210854,0.048476543,-0.019156188,0.01110561,-0.06334907,0.03407556,-0.06357809,0.0013319738,0.0047724713,-0.013607819,-0.00916234,-0.02225031,0.10187057,0.03852255,0.07220231,-0.010567844,-0.072111934,0.06931093,0.063536644,-0.029245943,0.030082574,0.03916873,0.011603948,0.015897134,0.02943239,0.0010236676,0.056940265,-0.051186416,0.09784983,-0.039421625,0.01771078,-0.048084266,0.048281558,-0.062453344,-0.0648472,-0.061077215,0.0409929,-0.060859136,0.014348041,-0.0072327703,-0.054631464,-0.02040771,-0.09700462,0.10666192,-0.013932731,0.014426576,-0.003030194,-0.06506253,0.020963956,0.023066398,-0.045837797,0.003225375,-0.02861537
220,220,playing basketball,-0.04975445,-0.04412652,-0.046075046,0.060895693,-0.025179518,0.0029613427,0.017582096,0.08392558,-0.074295916,0.086568676,-0.0010848017,-0.034810707,-0.013113626,0.0018087777,0.0037779892,-0.052918456,0.04449978,-0.003439661,0.019926935,-0.07981064,-0.058455657,0.05878545,0.026923949,-0.039536968,0.0038906178,0.044305086,0.0708785,-0.019786766,0.00783763,0.05941159,-0.072262496,-0.06010897,-0.014214169,0.05413948,-0.03288033,0.0016880315,0.06564454,-0.009343979,-0.0059982417,0.007853627,-0.04999421,-0.09718675,0.02898206,-0.07881641,-0.00082729524,0.04281662,0.01702354,-0.054665707,0.043375596,-0.08930851,-0.005886281,0.010595609,0.06461353,-0.0014699362,0.03885123,-0.024536084,-0.09393362,0.0062032323,0.06092976,-0.04263355,-0.04143572,-0.0005392935,0.00477155,-0.091425,-0.10858937,-0.0073109963,0.051482446,0.014135739,-0.00080200844
221,221,playing bass guitar,-0.0062336954,0.016452296,-0.05681537,-0.01626894,0.020403689,-0.040487915,0.024435136,-0.038273726,-0.0844406,-0.006177776,0.08507768,0.04531266,-0.07571902,-0.07295713,-0.04956369,-0.01870107,0.0051404405,0.081138104,0.080016024,0.0918062,0.04092695,0.036939863,-0.01306132,-0.012187063,-0.027170207,-0.023612287,-0.004640097,-0.041625746,-0.04398702,-0.041167527,0.06491723,-0.051730122,-0.039540928,0.016282387,0.022796532,-0.013494652,0.015807461,0.008076858,-0.024525676,0.041794013,0.010056986,-0.013419642,-0.060392488,0.11351028,-0.025646068,0.012070071,-0.036549844,-0.03841056,0.017808575,-0.038523085,-0.03967036,-0.0445295,-0.014589911,0.07225132,-0.087460205,-0.02531439,-0.058611132,-0.020451436,0.020829616,-0.0045964345,-0.06288905,-0.015397514,-0.032318037,0.023088388,0.03895094,0.06306875,-0.008663112,-0.07798258,0.0589159
222,222,playing cards,0.038418025,0.03611803,-0.079698846,-0.035910044,0.03444301,-4.1462074e-05,0.0027498673,-0.033577986,0.04914662,0.04217455,0.1069475,-0.0360558,-0.069297865,-0.041605804,0.01495892,0.039379723,0.07743405,-1.3250858e-05,-0.047991794,-0.043351896,-0.04038887,0.030545438,-0.029466046,-0.026933977,-0.06301653,0.01859698,0.01301784,-0.079976305,-0.032700494,-0.001977297,0.0010647196,-0.07105137,-0.053882845,0.06581413,0.009321638,-0.007910757,-0.08289847,-0.09453892,-0.0038875118,-0.04094227,0.03996672,0.03755327,0.035695124,-0.008397734,-0.00083727017,-0.097845115,-0.023354137,0.07016283,0.03383843,-0.01989525,-0.0174996,0.04053759,-0.020455275,0.055223435,0.049753584,-0.046433095,-0.04542453,0.05334118,0.10625393,0.024985036,0.0020211395,0.06982974,0.011519416,0.04359295,0.040932182,-0.031000238,-0.03370666,0.097134724,0.06388143
223,223,playing cello,-0.038214687,-0.022603253,0.016944155,-0.014768443,-0.021215748,-0.019777406,0.046304416,0.027482845,-0.08501047,-0.026289424,-0.054866817,0.02607146,0.06050264,0.0053596566,-0.076057464,-0.08236566,-0.08486314,0.035790984,-0.05026099,0.0949793,-0.0031916127,-0.03534373,-0.0005054567,0.09243693,0.020364352,0.080241166,0.09024879,0.039705716,0.018932268,0.06360111,0.0024941359,-0.050271254,0.028526168,0.048865683,-0.041900348,0.03020524,0.01016069,0.07987618,0.014361043,-0.02264221,0.032543957,0.15520391,-0.048934646,-0.060532812,-0.038552616,0.01907151,0.0674214,0.0031576622,-0.0009938031,-0.0538332,0.060753644,-0.02703045,-0.087580256,-0.05044824,0.017051004,-0.107402936,0.008118794,-0.009322915,0.024863835,0.05410194,0.0054575372,-0.07428812,0.08523603,-0.031549383,0.008636259,-0.07807896,-0.10194338,0.014953962,-0.035872303
224,224,playing chess,-0.07147778,0.0063555217,-0.02435837,-0.0148581695,-0.055506047,-0.061835892,-0.052114703,-0.07292225,-0.014960986,0.029938953,-0.0049140807,-0.004484715,-0.092575364,0.071786836,-0.0061216163,0.028536974,-0.0025788536,0.0194805,-0.10461199,-0.0950582,-0.004787948,0.030900137,0.013759155,0.041226406,-0.032628607,0.14622873,-0.015588641,0.069723874,-0.0357991,-0.030025808,-0.05014684,-0.031066434,-0.004510058,0.02524433,0.059934266,0.023915574,0.031891815,0.11588465,-0.0151221,-0.023916073,-0.032433536,0.054998282,-0.058337897,-0.028244384,-0.047062974,-0.097061165,0.061651602,-0.06750084,0.106408596,0.029714383,-0.03753741,-0.09712848,-0.042796142,0.026527423,-0.042228073,0.010072413,0.010414369,0.003088803,0.0799989,0.035014525,-0.08820301,-0.056382764,-0.04761292,-0.06737112,0.045304224,-0.02074369,0.013424284,0.025162406,0.011111047
225,225,playing clarinet,0.07819692,0.0029484215,0.010907724,-0.014369791,-0.09013262,-0.063094154,0.0034494714,0.012832928,-0.023176415,-0.09169688,0.06436604,-0.08025577,0.03945003,-0.04355882,-0.124089874,-0.08174546,-0.027956342,0.020787155,-0.005167857,0.058926795,0.016089775,0.0023570322,-0.04650759,0.010195838,0.048667055,-0.047353625,-0.080128334,-0.05412878,-0.049101964,0.09581864,0.004394086,-0.06376554,0.022519547,0.06289213,0.018543378,0.045368023,0.012275871,0.0023464393,-0.033837482,-0.004931192,0.09915486,0.07592375,-0.051130395,-0.058513142,0.0020546783,0.02904604,-0.019203095,-0.03672363,-0.0048710206,0.067586936,-0.023582995,0.03261003,0.0062593715,0.012142338,-0.009068847,0.038395118,-0.021795217,-0.024783097,0.05710449,0.044553634,-0.0060184263,-0.070351936,0.07756295,-0.055066712,0.060955897,0.03444599,0.0283589,-0.02296646,0.029375836
226,226,playing controller,-0.023431757,-0.03840741,0.03948964,0.05563491,-0.00032908458,-0.027394371,0.0040709204,-0.034830302,0.03506768,-0.020498456,0.018831804,-0.034638036,0.019659,-0.037469804,0.06632273,-0.08132978,-0.018078921,0.060602125,-0.0070355018,-0.009312312,0.03312601,-0.01838882,0.019179508,-0.017192982,-0.00030785194,-0.001463715,-0.008333073,0.05584559,-0.037143506,0.014762128,-0.07894284,-0.05446782,-0.06267207,0.03644631,-0.12090441,0.06820429,0.052598987,-0.0039493237,-0.027059222,-0.025640063,-0.014819771,-0.011465345,-0.031015089,0.03711289,0.06171204,-0.01876696,0.083371654,0.11689092,0.014985844,-0.06149389,-0.026584398,0.022009164,0.020242162,-0.0034950972,0.026309542,0.022754965,-0.06829325,-0.013398687,-0.01111739,-0.037073947,0.0482438,0.021544505,-0.032031957,0.047815196,-0.0025602337,0.005778892,0.06932642,0.09367999,0.13306037
227,227,playing cricket,-0.02991016,-0.0010005472,-0.06592055,-0.08061724,0.014715931,0.063899584,0.011142199,-0.05372334,0.037445918,-0.019929947,-0.016262103,-0.04385728,-0.046683524,0.029066984,-0.026050316,-0.0014971753,0.11831564,0.0032336377,0.019496556,0.018329198,-0.011168966,0.010593999,-0.011774709,-0.022071635,-0.00915033,0.05739638,0.015993595,-0.04389172,0.043259975,0.011503842,-0.03196262,0.01142988,0.025896033,0.016290959,0.043821678,-0.06136571,0.0046139983,0.08271958,-0.07033825,-0.030071551,-0.00078078825,-0.0051195864,0.04944504,-0.08485758,0.12343336,0.001752995,0.0044840807,-0.023664145,-0.025485847,-0.0013065375,-0.013781462,0.09894856,0.023532705,0.0025119586,-0.082168296,-0.019239875,0.10302788,-0.04530582,0.023026576,-0.036045242,-0.004158142,0.05143302,-0.04180318,0.0034601034,-0.00068986136,0.05673465,0.047197066,-0.10986745,-0.018711517
228,228,playing cymbals,-0.005317482,-0.0008134072,0.038350172,0.07396895,-0.046391055,-0.028866874,-0.04651666,0.056270164,-0.009286507,0.030676646,0.023269515,-0.10598566,-0.0061145234,0.04207202,0.00049593276,-0.08059791,-0.06175107,-0.0045544915,0.020995868,-0.02870641,0.018869922,-0.058214653,-0.03141825,-0.058164336,-0.052549437,-0.025641553,-0.021936957,-0.06983804,-0.04666035,-0.016324803,0.03279268,0.03417215,-0.025344197,0.04663203,-0.0051982943,-0.040006492,-0.061121624,-0.009072678,0.0090263,-0.0327383,0.044974394,-0.09749877,-0.021702524,0.046046577,-0.046377435,-0.029299365,0.06861637,-0.013805781,-0.03578967,-0.045986727,0.047406003,-0.046448328,0.0069170445,-0.007686148,-0.008287257,0.0913083,-0.07329182,-0.08415368,-0.031127317,0.080940716,0.0017193718,0.006625069,0.06384591,-0.025854709,-0.02125776,-0.004867293,0.11428024,-0.11142934,0.07585767
